자치구_코드_명,서비스_업종_코드_명,점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,년,분기,년_분기
금천구,양식음식점,91,6.9,7,11,2024,1,2024-01
금천구,일식음식점,115,3.0,4,17,2024,1,2024-01
금천구,중식음식점,212,4.0,9,14,2024,1,2024-01
금천구,한식음식점,1565,4.1,72,182,2024,1,2024-01
구로구,전자상거래업,2121,4.2,90,6,2024,1,2024-01
구로구,화장품,610,3.3,21,33,2024,1,2024-01
구로구,문구,146,0.6,1,14,2024,1,2024-01
구로구,의약품,330,2.6,9,17,2024,1,2024-01
구로구,편의점,27,3.7,15,383,2024,1,2024-01
구로구,슈퍼마켓,571,1.7,10,19,2024,1,2024-01
구로구,여관,121,1.7,2,0,2024,1,2024-01
구로구,커피-음료,414,5.7,37,236,2024,1,2024-01
구로구,치킨전문점,87,8.0,19,151,2024,1,2024-01
구로구,패스트푸드점,99,6.6,12,84,2024,1,2024-01
구로구,양식음식점,133,5.7,9,25,2024,1,2024-01
구로구,일식음식점,163,6.1,11,18,2024,1,2024-01
구로구,중식음식점,366,3.7,14,13,2024,1,2024-01
구로구,한식음식점,1925,4.1,87,212,2024,1,2024-01
강서구,전자상거래업,3102,5.3,165,4,2024,1,2024-01
강서구,화장품,858,4.1,37,49,2024,1,2024-01
강서구,문구,215,1.7,4,18,2024,1,2024-01
강서구,의약품,446,1.5,7,26,2024,1,2024-01
강서구,편의점,71,3.5,22,551,2024,1,2024-01
강서구,슈퍼마켓,658,3.9,27,29,2024,1,2024-01
강서구,여관,139,4.3,6,0,2024,1,2024-01
강서구,커피-음료,778,5.8,64,321,2024,1,2024-01
강서구,치킨전문점,123,4.0,13,199,2024,1,2024-01
강서구,패스트푸드점,162,4.2,13,145,2024,1,2024-01
강서구,양식음식점,262,7.1,21,33,2024,1,2024-01
강서구,일식음식점,348,5.9,22,27,2024,1,2024-01
강서구,중식음식점,245,5.3,14,19,2024,1,2024-01
강서구,한식음식점,2822,4.2,131,316,2024,1,2024-01
양천구,전자상거래업,1687,5.6,94,3,2024,1,2024-01
양천구,화장품,407,4.2,18,25,2024,1,2024-01
양천구,문구,146,4.5,7,10,2024,1,2024-01
양천구,의약품,264,0.7,2,22,2024,1,2024-01
양천구,편의점,41,5.8,20,305,2024,1,2024-01
양천구,슈퍼마켓,453,2.3,11,18,2024,1,2024-01
양천구,여관,26,3.8,1,0,2024,1,2024-01
양천구,커피-음료,396,5.8,33,176,2024,1,2024-01
양천구,치킨전문점,78,8.7,18,130,2024,1,2024-01
양천구,패스트푸드점,90,7.6,13,82,2024,1,2024-01
양천구,양식음식점,137,3.0,5,27,2024,1,2024-01
양천구,일식음식점,153,5.5,9,10,2024,1,2024-01
양천구,중식음식점,133,3.4,5,13,2024,1,2024-01
양천구,한식음식점,1539,4.6,77,145,2024,1,2024-01
마포구,전자상거래업,2796,4.3,122,13,2024,1,2024-01
마포구,화장품,813,3.2,28,74,2024,1,2024-01
마포구,문구,237,1.9,5,21,2024,1,2024-01
마포구,의약품,343,1.4,5,23,2024,1,2024-01
마포구,편의점,44,1.8,11,557,2024,1,2024-01
마포구,슈퍼마켓,681,3.2,22,9,2024,1,2024-01
마포구,여관,89,0.0,0,1,2024,1,2024-01
마포구,커피-음료,1779,4.2,89,340,2024,1,2024-01
마포구,치킨전문점,91,1.7,4,150,2024,1,2024-01
마포구,패스트푸드점,248,5.2,19,116,2024,1,2024-01
마포구,양식음식점,897,3.8,36,46,2024,1,2024-01
마포구,일식음식점,696,5.2,39,51,2024,1,2024-01
마포구,중식음식점,306,6.1,20,22,2024,1,2024-01
마포구,한식음식점,3134,3.4,116,255,2024,1,2024-01
서대문구,전자상거래업,1513,6.3,96,3,2024,1,2024-01
서대문구,화장품,300,2.7,9,39,2024,1,2024-01
서대문구,문구,103,0.9,1,11,2024,1,2024-01
서대문구,의약품,228,1.3,3,12,2024,1,2024-01
서대문구,편의점,31,6.9,25,331,2024,1,2024-01
서대문구,슈퍼마켓,391,1.0,4,17,2024,1,2024-01
서대문구,여관,120,4.1,5,1,2024,1,2024-01
서대문구,커피-음료,516,4.9,35,204,2024,1,2024-01
서대문구,치킨전문점,66,6.3,11,110,2024,1,2024-01
서대문구,패스트푸드점,116,5.1,11,99,2024,1,2024-01
서대문구,양식음식점,228,5.2,13,22,2024,1,2024-01
서대문구,일식음식점,202,2.7,6,17,2024,1,2024-01
서대문구,중식음식점,180,4.2,8,9,2024,1,2024-01
서대문구,한식음식점,1584,3.2,55,143,2024,1,2024-01
은평구,전자상거래업,2013,5.5,111,7,2024,1,2024-01
은평구,화장품,440,2.7,13,44,2024,1,2024-01
은평구,문구,114,0.8,1,7,2024,1,2024-01
은평구,의약품,298,1.9,6,25,2024,1,2024-01
은평구,편의점,30,2.7,11,380,2024,1,2024-01
은평구,슈퍼마켓,453,2.8,13,18,2024,1,2024-01
은평구,여관,88,2.3,2,0,2024,1,2024-01
은평구,커피-음료,509,6.2,42,166,2024,1,2024-01
은평구,치킨전문점,97,4.3,10,138,2024,1,2024-01
은평구,패스트푸드점,115,5.6,11,83,2024,1,2024-01
은평구,양식음식점,157,6.1,10,8,2024,1,2024-01
은평구,일식음식점,177,6.7,13,16,2024,1,2024-01
은평구,중식음식점,152,6.8,11,9,2024,1,2024-01
은평구,한식음식점,1908,3.5,73,156,2024,1,2024-01
노원구,전자상거래업,2092,4.8,100,6,2024,1,2024-01
노원구,화장품,473,3.6,19,52,2024,1,2024-01
노원구,문구,126,3.6,5,13,2024,1,2024-01
노원구,의약품,326,1.5,5,17,2024,1,2024-01
노원구,편의점,30,3.2,12,348,2024,1,2024-01
노원구,슈퍼마켓,461,3.7,18,23,2024,1,2024-01
노원구,여관,46,0.0,0,0,2024,1,2024-01
노원구,커피-음료,464,4.9,33,208,2024,1,2024-01
노원구,치킨전문점,114,2.6,7,160,2024,1,2024-01
노원구,패스트푸드점,128,7.9,18,99,2024,1,2024-01
노원구,양식음식점,157,6.6,12,26,2024,1,2024-01
노원구,일식음식점,178,2.1,4,15,2024,1,2024-01
노원구,중식음식점,143,0.6,1,12,2024,1,2024-01
노원구,한식음식점,1717,3.7,71,209,2024,1,2024-01
도봉구,전자상거래업,1285,5.4,69,2,2024,1,2024-01
도봉구,화장품,250,4.2,11,12,2024,1,2024-01
도봉구,문구,65,1.3,1,11,2024,1,2024-01
도봉구,의약품,163,2.3,4,14,2024,1,2024-01
도봉구,편의점,27,3.3,9,243,2024,1,2024-01
도봉구,슈퍼마켓,326,3.8,13,16,2024,1,2024-01
도봉구,여관,22,0.0,0,0,2024,1,2024-01
도봉구,커피-음료,275,4.2,16,110,2024,1,2024-01
도봉구,치킨전문점,79,2.2,4,104,2024,1,2024-01
도봉구,패스트푸드점,63,1.8,2,49,2024,1,2024-01
도봉구,양식음식점,85,5.6,5,5,2024,1,2024-01
도봉구,일식음식점,114,5.9,7,4,2024,1,2024-01
도봉구,중식음식점,87,4.5,4,2,2024,1,2024-01
도봉구,한식음식점,1284,3.3,46,100,2024,1,2024-01
강북구,전자상거래업,1453,5.2,75,2,2024,1,2024-01
강북구,화장품,285,3.7,11,16,2024,1,2024-01
강북구,문구,71,3.9,3,6,2024,1,2024-01
강북구,의약품,222,2.1,5,15,2024,1,2024-01
강북구,편의점,26,3.3,10,276,2024,1,2024-01
강북구,슈퍼마켓,370,4.5,17,5,2024,1,2024-01
강북구,여관,151,3.3,5,1,2024,1,2024-01
강북구,커피-음료,379,5.7,28,111,2024,1,2024-01
강북구,치킨전문점,88,4.7,9,104,2024,1,2024-01
강북구,패스트푸드점,81,8.0,11,56,2024,1,2024-01
강북구,양식음식점,106,9.9,11,5,2024,1,2024-01
강북구,일식음식점,127,8.0,11,10,2024,1,2024-01
강북구,중식음식점,113,8.6,10,3,2024,1,2024-01
강북구,한식음식점,1754,3.8,72,136,2024,1,2024-01
성북구,전자상거래업,2023,5.3,107,2,2024,1,2024-01
성북구,화장품,392,3.3,14,36,2024,1,2024-01
성북구,문구,136,4.1,6,11,2024,1,2024-01
성북구,의약품,272,1.7,5,25,2024,1,2024-01
성북구,편의점,31,3.9,15,353,2024,1,2024-01
성북구,슈퍼마켓,482,3.4,17,22,2024,1,2024-01
성북구,여관,76,2.5,2,3,2024,1,2024-01
성북구,커피-음료,602,4.5,36,193,2024,1,2024-01
성북구,치킨전문점,86,4.5,10,134,2024,1,2024-01
성북구,패스트푸드점,118,4.2,9,95,2024,1,2024-01
성북구,양식음식점,221,5.6,13,13,2024,1,2024-01
성북구,일식음식점,174,6.8,13,17,2024,1,2024-01
성북구,중식음식점,171,2.7,5,12,2024,1,2024-01
성북구,한식음식점,1833,3.1,62,149,2024,1,2024-01
중랑구,전자상거래업,1762,4.8,85,1,2024,1,2024-01
중랑구,화장품,363,3.3,13,30,2024,1,2024-01
중랑구,문구,112,1.7,2,7,2024,1,2024-01
중랑구,의약품,268,2.8,8,14,2024,1,2024-01
중랑구,편의점,29,2.0,7,318,2024,1,2024-01
중랑구,슈퍼마켓,447,4.4,20,9,2024,1,2024-01
중랑구,여관,109,0.9,1,0,2024,1,2024-01
중랑구,커피-음료,396,4.5,25,157,2024,1,2024-01
중랑구,치킨전문점,96,3.1,7,132,2024,1,2024-01
중랑구,패스트푸드점,93,6.3,10,67,2024,1,2024-01
중랑구,양식음식점,105,6.1,7,10,2024,1,2024-01
중랑구,일식음식점,158,3.6,6,7,2024,1,2024-01
중랑구,중식음식점,109,4.3,5,8,2024,1,2024-01
중랑구,한식음식점,1979,4.1,88,142,2024,1,2024-01
동대문구,전자상거래업,2102,5.1,107,4,2024,1,2024-01
동대문구,화장품,344,3.5,13,25,2024,1,2024-01
동대문구,문구,120,0.0,0,8,2024,1,2024-01
동대문구,의약품,540,1.6,9,16,2024,1,2024-01
동대문구,편의점,37,1.8,8,406,2024,1,2024-01
동대문구,슈퍼마켓,529,2.2,12,12,2024,1,2024-01
동대문구,여관,141,2.8,4,0,2024,1,2024-01
동대문구,커피-음료,510,5.0,35,186,2024,1,2024-01
동대문구,치킨전문점,96,4.0,9,127,2024,1,2024-01
동대문구,패스트푸드점,107,3.4,7,97,2024,1,2024-01
동대문구,양식음식점,193,7.2,15,15,2024,1,2024-01
동대문구,일식음식점,176,3.2,6,12,2024,1,2024-01
동대문구,중식음식점,213,6.4,14,6,2024,1,2024-01
동대문구,한식음식점,2193,3.0,71,162,2024,1,2024-01
광진구,전자상거래업,1728,4.1,72,7,2024,1,2024-01
광진구,화장품,486,4.2,22,32,2024,1,2024-01
광진구,문구,120,0.8,1,11,2024,1,2024-01
광진구,의약품,269,1.4,4,25,2024,1,2024-01
광진구,편의점,37,1.4,6,380,2024,1,2024-01
광진구,슈퍼마켓,446,2.0,9,12,2024,1,2024-01
광진구,여관,99,4.0,4,1,2024,1,2024-01
광진구,커피-음료,673,5.8,50,185,2024,1,2024-01
광진구,치킨전문점,82,3.7,8,133,2024,1,2024-01
광진구,패스트푸드점,105,6.6,13,93,2024,1,2024-01
광진구,양식음식점,234,6.3,16,18,2024,1,2024-01
광진구,일식음식점,236,4.2,11,24,2024,1,2024-01
광진구,중식음식점,236,3.2,8,14,2024,1,2024-01
광진구,한식음식점,1989,3.7,81,175,2024,1,2024-01
성동구,전자상거래업,2129,4.1,88,6,2024,1,2024-01
성동구,화장품,472,3.0,15,24,2024,1,2024-01
성동구,문구,111,1.6,2,11,2024,1,2024-01
성동구,의약품,240,2.8,7,14,2024,1,2024-01
성동구,편의점,25,3.6,12,308,2024,1,2024-01
성동구,슈퍼마켓,459,2.5,12,18,2024,1,2024-01
성동구,여관,70,5.7,4,0,2024,1,2024-01
성동구,커피-음료,737,4.6,42,171,2024,1,2024-01
성동구,치킨전문점,71,4.6,8,103,2024,1,2024-01
성동구,패스트푸드점,128,4.1,8,69,2024,1,2024-01
성동구,양식음식점,354,5.6,21,18,2024,1,2024-01
성동구,일식음식점,210,4.9,11,15,2024,1,2024-01
성동구,중식음식점,143,2.0,3,10,2024,1,2024-01
성동구,한식음식점,1739,3.0,57,132,2024,1,2024-01
용산구,전자상거래업,1635,2.4,40,10,2024,1,2024-01
용산구,화장품,345,1.5,6,51,2024,1,2024-01
용산구,문구,138,2.1,3,7,2024,1,2024-01
용산구,의약품,172,0.5,1,11,2024,1,2024-01
용산구,편의점,47,1.8,6,282,2024,1,2024-01
용산구,슈퍼마켓,439,4.5,20,7,2024,1,2024-01
용산구,여관,80,2.5,2,0,2024,1,2024-01
용산구,커피-음료,761,4.2,39,174,2024,1,2024-01
용산구,치킨전문점,52,6.3,8,75,2024,1,2024-01
용산구,패스트푸드점,137,5.9,13,84,2024,1,2024-01
용산구,양식음식점,810,2.6,22,23,2024,1,2024-01
용산구,일식음식점,268,2.0,6,28,2024,1,2024-01
용산구,중식음식점,154,4.3,7,10,2024,1,2024-01
용산구,한식음식점,1686,2.1,38,104,2024,1,2024-01
중구,전자상거래업,1843,2.3,43,4,2024,1,2024-01
중구,화장품,745,2.0,17,119,2024,1,2024-01
중구,문구,318,1.2,4,10,2024,1,2024-01
중구,의약품,293,1.3,4,11,2024,1,2024-01
중구,편의점,39,2.4,11,425,2024,1,2024-01
중구,슈퍼마켓,952,2.2,21,9,2024,1,2024-01
중구,여관,245,0.8,2,4,2024,1,2024-01
중구,커피-음료,834,3.2,38,367,2024,1,2024-01
중구,치킨전문점,53,2.2,3,86,2024,1,2024-01
중구,패스트푸드점,126,3.6,8,96,2024,1,2024-01
중구,양식음식점,415,3.3,15,46,2024,1,2024-01
중구,일식음식점,304,2.4,8,30,2024,1,2024-01
중구,중식음식점,269,2.1,6,13,2024,1,2024-01
중구,한식음식점,2474,2.9,79,250,2024,1,2024-01
종로구,전자상거래업,1415,2.8,40,1,2024,1,2024-01
종로구,화장품,348,2.3,9,46,2024,1,2024-01
종로구,문구,260,1.0,3,28,2024,1,2024-01
종로구,의약품,290,2.6,8,16,2024,1,2024-01
종로구,편의점,31,2.1,8,342,2024,1,2024-01
종로구,슈퍼마켓,606,2.6,16,11,2024,1,2024-01
종로구,여관,247,2.0,5,1,2024,1,2024-01
종로구,커피-음료,1033,2.8,38,320,2024,1,2024-01
종로구,치킨전문점,49,4.0,5,77,2024,1,2024-01
종로구,패스트푸드점,149,3.7,9,92,2024,1,2024-01
종로구,양식음식점,543,2.5,14,27,2024,1,2024-01
종로구,일식음식점,282,2.6,8,30,2024,1,2024-01
종로구,중식음식점,204,2.9,6,6,2024,1,2024-01
종로구,한식음식점,2631,2.8,80,182,2024,1,2024-01
강동구,전자상거래업,2147,3.3,72,4,2023,4,2023-04
강동구,화장품,552,1.7,10,32,2023,4,2023-04
강동구,문구,133,2.7,4,15,2023,4,2023-04
강동구,의약품,402,0.9,4,31,2023,4,2023-04
강동구,편의점,35,3.3,14,391,2023,4,2023-04
강동구,슈퍼마켓,495,2.8,14,12,2023,4,2023-04
강동구,여관,103,1.9,2,1,2023,4,2023-04
강동구,커피-음료,625,3.3,27,194,2023,4,2023-04
강동구,치킨전문점,123,8.1,22,148,2023,4,2023-04
강동구,패스트푸드점,137,3.3,8,108,2023,4,2023-04
강동구,양식음식점,193,5.7,12,19,2023,4,2023-04
강동구,일식음식점,234,4.4,11,16,2023,4,2023-04
강동구,중식음식점,168,4.4,8,15,2023,4,2023-04
강동구,한식음식점,2030,4.3,94,177,2023,4,2023-04
송파구,전자상거래업,3556,2.7,95,12,2023,4,2023-04
송파구,화장품,1018,2.4,26,61,2023,4,2023-04
송파구,문구,254,2.2,6,25,2023,4,2023-04
송파구,의약품,707,2.0,15,38,2023,4,2023-04
송파구,편의점,68,3.6,25,634,2023,4,2023-04
송파구,슈퍼마켓,758,2.4,19,31,2023,4,2023-04
송파구,여관,129,4.7,6,0,2023,4,2023-04
송파구,커피-음료,1130,4.2,63,374,2023,4,2023-04
송파구,치킨전문점,129,5.4,18,207,2023,4,2023-04
송파구,패스트푸드점,204,4.5,18,197,2023,4,2023-04
송파구,양식음식점,481,4.8,25,37,2023,4,2023-04
송파구,일식음식점,530,3.7,21,42,2023,4,2023-04
송파구,중식음식점,249,5.1,14,23,2023,4,2023-04
송파구,한식음식점,3166,4.2,146,349,2023,4,2023-04
강남구,전자상거래업,4299,2.6,110,14,2023,4,2023-04
강남구,화장품,2759,1.7,48,99,2023,4,2023-04
강남구,문구,308,0.6,2,54,2023,4,2023-04
강남구,의약품,903,1.2,12,60,2023,4,2023-04
강남구,편의점,85,2.4,24,897,2023,4,2023-04
강남구,슈퍼마켓,939,1.1,11,52,2023,4,2023-04
강남구,여관,183,2.2,4,0,2023,4,2023-04
강남구,커피-음료,1861,3.3,86,708,2023,4,2023-04
강남구,치킨전문점,113,4.2,14,217,2023,4,2023-04
강남구,패스트푸드점,337,4.5,25,215,2023,4,2023-04
강남구,양식음식점,1395,3.5,52,91,2023,4,2023-04
강남구,일식음식점,926,2.8,28,81,2023,4,2023-04
강남구,중식음식점,473,4.8,24,22,2023,4,2023-04
강남구,한식음식점,4609,4.1,209,457,2023,4,2023-04
서초구,전자상거래업,2907,2.8,80,1,2023,4,2023-04
서초구,화장품,1153,1.8,22,60,2023,4,2023-04
서초구,문구,224,2.8,7,30,2023,4,2023-04
서초구,의약품,582,0.5,3,26,2023,4,2023-04
서초구,편의점,46,4.2,23,500,2023,4,2023-04
서초구,슈퍼마켓,490,1.9,10,29,2023,4,2023-04
서초구,여관,96,5.2,5,0,2023,4,2023-04
서초구,커피-음료,1042,2.6,36,333,2023,4,2023-04
서초구,치킨전문점,70,6.1,12,126,2023,4,2023-04
서초구,패스트푸드점,167,2.8,8,121,2023,4,2023-04
서초구,양식음식점,510,1.8,10,49,2023,4,2023-04
서초구,일식음식점,352,5.5,21,33,2023,4,2023-04
서초구,중식음식점,253,3.0,8,12,2023,4,2023-04
서초구,한식음식점,2567,3.2,90,264,2023,4,2023-04
관악구,전자상거래업,1876,3.9,73,3,2023,4,2023-04
관악구,화장품,424,2.2,10,32,2023,4,2023-04
관악구,문구,106,3.5,4,8,2023,4,2023-04
관악구,의약품,299,2.2,7,24,2023,4,2023-04
관악구,편의점,37,3.2,16,456,2023,4,2023-04
관악구,슈퍼마켓,504,1.9,10,11,2023,4,2023-04
관악구,여관,150,2.0,3,0,2023,4,2023-04
관악구,커피-음료,658,4.7,40,185,2023,4,2023-04
관악구,치킨전문점,99,5.8,15,161,2023,4,2023-04
관악구,패스트푸드점,143,6.5,16,103,2023,4,2023-04
관악구,양식음식점,241,6.3,17,28,2023,4,2023-04
관악구,일식음식점,274,3.1,9,21,2023,4,2023-04
관악구,중식음식점,217,7.8,18,15,2023,4,2023-04
관악구,한식음식점,2293,4.5,113,193,2023,4,2023-04
동작구,전자상거래업,1615,2.3,37,2,2023,4,2023-04
동작구,화장품,327,1.9,7,34,2023,4,2023-04
동작구,문구,88,1.0,1,11,2023,4,2023-04
동작구,의약품,259,1.8,5,22,2023,4,2023-04
동작구,편의점,19,4.9,17,329,2023,4,2023-04
동작구,슈퍼마켓,363,1.8,7,20,2023,4,2023-04
동작구,여관,94,4.3,4,0,2023,4,2023-04
동작구,커피-음료,483,3.9,25,164,2023,4,2023-04
동작구,치킨전문점,77,2.4,5,131,2023,4,2023-04
동작구,패스트푸드점,111,4.7,10,101,2023,4,2023-04
동작구,양식음식점,158,1.8,3,13,2023,4,2023-04
동작구,일식음식점,216,0.4,1,21,2023,4,2023-04
동작구,중식음식점,152,4.9,8,11,2023,4,2023-04
동작구,한식음식점,1605,3.3,59,157,2023,4,2023-04
영등포구,전자상거래업,2338,2.7,63,5,2023,4,2023-04
영등포구,화장품,817,1.5,13,42,2023,4,2023-04
영등포구,문구,213,0.9,2,18,2023,4,2023-04
영등포구,의약품,504,1.1,6,30,2023,4,2023-04
영등포구,편의점,60,2.9,17,531,2023,4,2023-04
영등포구,슈퍼마켓,678,1.6,11,15,2023,4,2023-04
영등포구,여관,222,3.6,8,0,2023,4,2023-04
영등포구,커피-음료,850,4.1,52,417,2023,4,2023-04
영등포구,치킨전문점,102,7.6,18,134,2023,4,2023-04
영등포구,패스트푸드점,150,2.6,7,115,2023,4,2023-04
영등포구,양식음식점,337,4.1,15,32,2023,4,2023-04
영등포구,일식음식점,362,4.0,16,35,2023,4,2023-04
영등포구,중식음식점,611,4.9,31,22,2023,4,2023-04
영등포구,한식음식점,3004,4.2,138,280,2023,4,2023-04
금천구,전자상거래업,2061,2.4,49,5,2023,4,2023-04
금천구,화장품,617,2.2,14,23,2023,4,2023-04
금천구,문구,157,0.6,1,11,2023,4,2023-04
금천구,의약품,265,1.5,4,9,2023,4,2023-04
금천구,편의점,19,2.9,10,323,2023,4,2023-04
금천구,슈퍼마켓,363,1.6,6,14,2023,4,2023-04
금천구,여관,73,4.1,3,1,2023,4,2023-04
금천구,커피-음료,375,3.5,20,200,2023,4,2023-04
금천구,치킨전문점,64,4.3,7,98,2023,4,2023-04
금천구,패스트푸드점,69,8.9,11,55,2023,4,2023-04
금천구,양식음식점,95,7.5,8,12,2023,4,2023-04
금천구,일식음식점,110,1.6,2,18,2023,4,2023-04
금천구,중식음식점,214,4.8,11,13,2023,4,2023-04
금천구,한식음식점,1551,4.3,75,180,2023,4,2023-04
구로구,전자상거래업,2223,3.0,66,7,2023,4,2023-04
구로구,화장품,617,2.9,19,33,2023,4,2023-04
구로구,문구,145,0.6,1,14,2023,4,2023-04
구로구,의약품,336,1.1,4,17,2023,4,2023-04
구로구,편의점,26,2.9,12,382,2023,4,2023-04
구로구,슈퍼마켓,568,2.9,17,19,2023,4,2023-04
구로구,여관,117,0.9,1,0,2023,4,2023-04
구로구,커피-음료,415,4.0,26,238,2023,4,2023-04
구로구,치킨전문점,90,6.5,16,158,2023,4,2023-04
구로구,패스트푸드점,96,6.5,12,89,2023,4,2023-04
구로구,양식음식점,134,1.9,3,26,2023,4,2023-04
구로구,일식음식점,163,4.9,9,21,2023,4,2023-04
구로구,중식음식점,365,6.4,24,12,2023,4,2023-04
구로구,한식음식점,1934,3.3,72,219,2023,4,2023-04
강서구,전자상거래업,3292,3.2,105,4,2023,4,2023-04
강서구,화장품,865,3.3,30,48,2023,4,2023-04
강서구,문구,214,2.2,5,18,2023,4,2023-04
강서구,의약품,440,1.3,6,26,2023,4,2023-04
강서구,편의점,71,4.5,28,552,2023,4,2023-04
강서구,슈퍼마켓,664,2.9,20,28,2023,4,2023-04
강서구,여관,142,0.7,1,0,2023,4,2023-04
강서구,커피-음료,776,4.9,54,320,2023,4,2023-04
강서구,치킨전문점,122,5.0,16,198,2023,4,2023-04
강서구,패스트푸드점,153,4.7,14,147,2023,4,2023-04
강서구,양식음식점,267,5.7,17,33,2023,4,2023-04
강서구,일식음식점,350,4.7,18,30,2023,4,2023-04
강서구,중식음식점,243,2.7,7,20,2023,4,2023-04
강서구,한식음식점,2770,4.7,146,315,2023,4,2023-04
양천구,전자상거래업,1784,3.0,54,3,2023,4,2023-04
양천구,화장품,421,2.0,9,28,2023,4,2023-04
양천구,문구,155,1.2,2,10,2023,4,2023-04
양천구,의약품,255,2.5,7,22,2023,4,2023-04
양천구,편의점,40,5.4,19,311,2023,4,2023-04
양천구,슈퍼마켓,444,2.8,13,16,2023,4,2023-04
양천구,여관,23,8.7,2,0,2023,4,2023-04
양천구,커피-음료,407,7.2,42,178,2023,4,2023-04
양천구,치킨전문점,85,5.4,12,136,2023,4,2023-04
양천구,패스트푸드점,89,5.1,9,89,2023,4,2023-04
양천구,양식음식점,135,3.7,6,28,2023,4,2023-04
양천구,일식음식점,159,3.6,6,10,2023,4,2023-04
양천구,중식음식점,134,4.1,6,12,2023,4,2023-04
양천구,한식음식점,1545,4.7,80,148,2023,4,2023-04
마포구,전자상거래업,2942,2.7,81,13,2023,4,2023-04
